3.95760010E+002	3.60000000E+001	1.82269995E+003
3.95160004E+002	3.60000000E+001	1.86725000E+003
3.95160004E+002	3.30000000E+001	1.86725000E+003
4.15369995E+002	3.30000000E+001	1.86752002E+003
4.15369995E+002	3.30000000E+001	1.86752002E+003
4.15970001E+002	3.30000000E+001	1.82297998E+003
4.15970001E+002	3.30000000E+001	1.82297998E+003
3.95760010E+002	3.30000000E+001	1.82269995E+003
3.95760010E+002	3.30000000E+001	1.82269995E+003
3.95160004E+002	3.30000000E+001	1.86725000E+003
3.95160004E+002	3.00000000E+001	1.86725000E+003
4.15369995E+002	3.00000000E+001	1.86752002E+003
4.15369995E+002	3.00000000E+001	1.86752002E+003
4.15970001E+002	3.00000000E+001	1.82297998E+003
4.15970001E+002	3.00000000E+001	1.82297998E+003
3.95760010E+002	3.00000000E+001	1.82269995E+003
3.95760010E+002	3.00000000E+001	1.82269995E+003
3.95160004E+002	3.00000000E+001	1.86725000E+003
3.95160004E+002	2.70000000E+001	1.86725000E+003
4.15369995E+002	2.70000000E+001	1.86752002E+003
4.15369995E+002	2.70000000E+001	1.86752002E+003
4.15970001E+002	2.70000000E+001	1.82297998E+003
4.15970001E+002	2.70000000E+001	1.82297998E+003
3.95760010E+002	2.70000000E+001	1.82269995E+003
3.95760010E+002	2.70000000E+001	1.82269995E+003
3.95160004E+002	2.70000000E+001	1.86725000E+003
3.95160004E+002	2.40000000E+001	1.86725000E+003
4.15369995E+002	2.40000000E+001	1.86752002E+003
4.15369995E+002	2.40000000E+001	1.86752002E+003
4.15970001E+002	2.40000000E+001	1.82297998E+003
4.15970001E+002	2.40000000E+001	1.82297998E+003
3.95760010E+002	2.40000000E+001	1.82269995E+003
3.95760010E+002	2.40000000E+001	1.82269995E+003
3.95160004E+002	2.40000000E+001	1.86725000E+003
3.95160004E+002	2.10000000E+001	1.86725000E+003
4.15369995E+002	2.10000000E+001	1.86752002E+003
4.15369995E+002	2.10000000E+001	1.86752002E+003
4.15970001E+002	2.10000000E+001	1.82297998E+003
4.15970001E+002	2.10000000E+001	1.82297998E+003
3.95760010E+002	2.10000000E+001	1.82269995E+003
3.95760010E+002	2.10000000E+001	1.82269995E+003
3.95160004E+002	2.10000000E+001	1.86725000E+003
3.95160004E+002	1.80000000E+001	1.86725000E+003
4.15369995E+002	1.80000000E+001	1.86752002E+003
4.15369995E+002	1.80000000E+001	1.86752002E+003
4.15970001E+002	1.80000000E+001	1.82297998E+003
4.15970001E+002	1.80000000E+001	1.82297998E+003
3.95760010E+002	1.80000000E+001	1.82269995E+003
3.95760010E+002	1.80000000E+001	1.82269995E+003
3.95160004E+002	1.80000000E+001	1.86725000E+003
3.95160004E+002	1.50000000E+001	1.86725000E+003
4.15369995E+002	1.50000000E+001	1.86752002E+003
4.15369995E+002	1.50000000E+001	1.86752002E+003
4.15970001E+002	1.50000000E+001	1.82297998E+003
4.15970001E+002	1.50000000E+001	1.82297998E+003
3.95760010E+002	1.50000000E+001	1.82269995E+003
3.95760010E+002	1.50000000E+001	1.82269995E+003
3.95160004E+002	1.50000000E+001	1.86725000E+003
3.95160004E+002	1.20000000E+001	1.86725000E+003
4.15369995E+002	1.20000000E+001	1.86752002E+003
4.15369995E+002	1.20000000E+001	1.86752002E+003
4.15970001E+002	1.20000000E+001	1.82297998E+003
4.15970001E+002	1.20000000E+001	1.82297998E+003
3.95760010E+002	1.20000000E+001	1.82269995E+003
3.95760010E+002	1.20000000E+001	1.82269995E+003
3.95160004E+002	1.20000000E+001	1.86725000E+003
3.95160004E+002	9.00000000E+000	1.86725000E+003
4.15369995E+002	9.00000000E+000	1.86752002E+003
4.15369995E+002	9.00000000E+000	1.86752002E+003
4.15970001E+002	9.00000000E+000	1.82297998E+003
4.15970001E+002	9.00000000E+000	1.82297998E+003
3.95760010E+002	9.00000000E+000	1.82269995E+003
3.95760010E+002	9.00000000E+000	1.82269995E+003
3.95160004E+002	9.00000000E+000	1.86725000E+003
3.95160004E+002	6.00000000E+000	1.86725000E+003
4.15369995E+002	6.00000000E+000	1.86752002E+003
4.15369995E+002	6.00000000E+000	1.86752002E+003
4.15970001E+002	6.00000000E+000	1.82297998E+003
4.15970001E+002	6.00000000E+000	1.82297998E+003
3.95760010E+002	6.00000000E+000	1.82269995E+003
3.95760010E+002	6.00000000E+000	1.82269995E+003
3.95160004E+002	6.00000000E+000	1.86725000E+003
3.95160004E+002	3.00000000E+000	1.86725000E+003
4.15369995E+002	3.00000000E+000	1.86752002E+003
4.15369995E+002	3.00000000E+000	1.86752002E+003
4.15970001E+002	3.00000000E+000	1.82297998E+003
4.15970001E+002	3.00000000E+000	1.82297998E+003
3.95760010E+002	3.00000000E+000	1.82269995E+003
3.95760010E+002	3.00000000E+000	1.82269995E+003
3.95160004E+002	3.00000000E+000	1.86725000E+003
3.95160004E+002	0.00000000E+000	1.86725000E+003
4.15369995E+002	0.00000000E+000	1.86752002E+003
4.15369995E+002	0.00000000E+000	1.86752002E+003
4.15970001E+002	0.00000000E+000	1.82297998E+003
4.15970001E+002	0.00000000E+000	1.82297998E+003
3.95760010E+002	0.00000000E+000	1.82269995E+003
3.95760010E+002	0.00000000E+000	1.82269995E+003
3.95160004E+002	0.00000000E+000	1.86725000E+003
3.95160004E+002	4.80000000E+001	1.86725000E+003
4.15369995E+002	4.80000000E+001	1.86752002E+003
4.15970001E+002	4.80000000E+001	1.82297998E+003
3.95760010E+002	4.80000000E+001	1.82269995E+003
3.95160004E+002	4.80000000E+001	1.86725000E+003
3.95160004E+002	0.00000000E+000	1.86725000E+003
4.15369995E+002	0.00000000E+000	1.86752002E+003
4.15970001E+002	0.00000000E+000	1.82297998E+003
3.95760010E+002	0.00000000E+000	1.82269995E+003
3.95160004E+002	0.00000000E+000	1.86725000E+003
